hadith_id,book_id,chapter_id,book_name_en,chapter_name_en,hadith_number,en_translation,arabic_text
10016,1,1,Sahih al-Bukhari,Revelation,10016,,عن حَمْنَة بنت جَحش رضي الله عنها قالت: كنت أُسْتَحَاض حَيْضَة كثيرة شَدِيدة، فأتيت رسول الله صلى الله عليه وسلم أَسْتَفْتِيه وأُخْبِرُه، فَوجدْتُه في بيت أختي زينب بنت جَحش فقلت: يا رسول الله، إني امرأة أُسْتَحَاض حَيْضَة كثيرة شديدة، فما تَرى فيها، قد مَنَعَتْنِي الصلاة والصوم، فقال: «أَنْعَتُ لك الكُرْسُف، فإنه يُذهِبُ الدَّم». قالت: هو أكثر من ذلك، قال: «فاتَّخِذِي ثوبا». فقالت: هو أكثر من ذلك إنما أَثُجُّ ثَجًّا، قال رسول الله صلى الله عليه وسلم : «سَآمُرُك بأمْرَين أيهما فَعَلْتِ أجْزَأَ عَنْكِ من الآخر، وإن قَوِيتِ عليهما فأنتِ أعْلَم». قال لها: «إنما هذه رَكْضَةٌ من رَكَضَات الشيطان فَتَحَيَّضِي ستَّة أيام أو سبعة أيَّام في عِلْم الله، ثم اغْتَسِلِي حتى إذا رأيت أنك قد طَهُرْتِ، واسْتَنْقَأْتِ فصلِّي ثلاثا وعشرين ليلة أو أربعا وعشرين ليلة وأيامها وصومي، فإن ذلك يُجْزِيكِ، وكذلك فافْعَلي في كل شهر كما تحيض النساء، وكما يَطْهُرْن مِيقَاتُ حَيْضِهِنَّ وَطُهْرِهِنَّ، وإن قَوِيت على أن تُؤَخِّري الظهر وتُعَجَلِّي العصر فَتَغْتَسِلِينَ وَتَجْمَعِينَ بين الصلاتين الظهر والعصر، وتُؤَخِّرِين المغرب وتُعَجِّلين العشاء، ثم تَغْتَسِلِينَ وَتَجْمَعِينَ بين الصلاتين فافْعَلي، وَتَغْتَسِلِينَ مع الفجر فافْعَلي، وصُومي إن قَدِرت على ذلك»، قال رسول الله صلى الله عليه وسلم : «وهذا أَعْجَبُ الْأَمْرَيْنِ إليَّ».
10017,1,1,Sahih al-Bukhari,Revelation,10017,,عن أسماء بنت عُمَيْس رضي الله عنها قالت: قلت: يا رسول الله، إن فاطمة بنت أبي حُبَيْش اسْتُحِيضَتْ -مُنْذُ كذا وكذا- فلم تُصَل فقال رسول الله صلى الله عليه وسلم : «سُبحان الله، إن هذا من الشَّيطان لِتَجْلِسْ في مِرْكَنٍ، فإذا رأت صُفْرَة فوق الماء فلتَغْتَسِل للظهر والعصر غُسْلاً واحدا، وتغتسل للمغرب والعشاء غسلا واحدا، وتغتسل للفجر غسلا واحدا، وتتوضأ فيما بَيْنَ ذلك».
10019,1,1,Sahih al-Bukhari,Revelation,10019,,عن جابر رضي الله عنه قال: خرجنا في سَفَر فأصاب رجُلا مِنَّا حَجَرٌ فَشَجَّهُ في رأسه، ثم احتلم فسأل أصحابه فقال: هل تجدون لي رُخْصَة في التَّيمم؟ فقالوا: ما نَجِد لك رُخْصَة وأنت تَقْدِرُ على الماء فاغْتَسَل فمات، فلمَّا قَدِمْنَا على النبي صلى الله عليه وسلم أخبر بذلك فقال: «قَتَلُوه قَتَلَهُم الله ألا سَألُوا إذ لم يعلموا فإنَّما شِفَاء العِيِّ السؤال، إنما كان يَكفيه أن يَتيمَّم ويَعْصِر-أو يَعْصِب- على جُرحِه خِرقَة، ثم يمسح عليها، ويَغسل سائر جسده».
10022,1,1,Sahih al-Bukhari,Revelation,10022,,عن أبي سعيد الخدري رضي الله عنه قال: خرج رَجُلَان في سفر، فَحَضَرَتِ الصلاة وليس معهما ماء؛ فَتَيَمَّمَا صَعيدا طيِّبا فَصَلَّيَا، ثمَّ وجَدَا الماء في الوقت، فأعاد أَحَدُهُمَا الصلاة وَالوُضُوءَ ولم يُعِدِ الآخر، ثم أتَيَا رسول الله صلى الله عليه وسلم فذكَرَا ذلك له فقال لِلَّذِي لَمْ يُعِدْ: «أَصَبْتَ السنة، وَأَجْزَأَتْكَ صَلَاتُكَ». وقال للذي توضأ وأعاد: «لك الأجر مرَّتَين».
10023,1,1,Sahih al-Bukhari,Revelation,10023,,عن أبي ذر جندب بن جنادة رضي الله عنه قال: اجتمعت غنيمة عند رسول الله صلى الله عليه وسلم فقال: «يا أبا ذر اُبْدُ فيها» فبَدَوْتُ إلى الرَّبذَة فكانت تُصيبني الجنابة فأمكث الخَمْسَ والسِّتَّ، فأتيتُ النبي صلى الله عليه وسلم فقال: «أبو ذر» فَسَكَتُّ فقال: «ثَكِلَتْكَ أمك أبا ذر لأمِّكَ الوَيْلُ» فدعا لي بجارية سوداء فجاءت بِعُسٍّ فيه ماء فستَرتْنِي بثَوب واستَتَرْتُ بالرَّاحلة، واغتسلتُ فكأني أَلقَيْتُ عني جَبَلًا فقال «الصعيدُ الطيِّبُ وُضُوءُ المسلم ولو إلى عشر سنين، فإذا وجدتَ الماء فأَمِسَّهُ جِلدَكَ فإن ذلك خَيرٌ».
10025,1,1,Sahih al-Bukhari,Revelation,10025,,"عن علي بن أبي طالب رضي الله عنه مرفوعاً: قال رسول الله صلى الله عليه وسلم : ""أُعطِيتُ ما لم يُعطَ أحدٌ من الأنبياءِ"". فقلنا: يارسول الله، ما هو؟ قال: ""نُصِرتُ بالرُّعبِ، وأُعطِيتُ مَفَاتِيحَ الأرضِ، وسُمِّيتُ أحمدَ، وجُعِلَ التُّرابُ لي طَهُوراً، وجُعِلَتْ أمَّتي خيرَ الأممِ""."
10028,1,1,Sahih al-Bukhari,Revelation,10028,,"عن عائشة رضي الله عنها قالت: «كُنت أغْتَسِل أنا ورسول الله صلى الله عليه وسلم من إناء واحد، تَخْتَلِفُ أَيْدِينَا فيه من الجَنَابة».
وفي رواية: «وتَلْتَقِي»."
10030,1,1,Sahih al-Bukhari,Revelation,10030,,عن أم سلمة رضي الله عنها قالت: قلت: يا رسول الله، إنِّي امرأة أَشُدُّ ضَفْرَ رأسي فَأَنْقُضُهُ لغُسل الجَنابة [وفي رواية: والحَيْضَة]؟ قال: «لا، إنَّما يَكْفِيك أن تَحْثِي على رأْسِك ثلاث حَثَيَاتٍ ثم تُفِيضِينَ عليك الماء فَتَطْهُرين».
10032,1,1,Sahih al-Bukhari,Revelation,10032,,عن عائشة، قالت: «كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجَنَابَة يبدأ فيغسل يديه، ثم يُفرغ بيمينه على شماله فيغسل فَرْجَه، ثم يتوضأ وضوءه للصلاة، ثم يأخذ الماء فيُدخل أصابعه في أصول الشَّعَرِ، حتى إذا رأى أن قد اسْتَبْرَأَ حَفَنَ على رأسه ثلاث حَفَنَات، ثم أفاض على سائر جسده. ثم غسل رجليه».
10033,1,1,Sahih al-Bukhari,Revelation,10033,,"عن أبي سعيد الخُدْرِي رضي الله عنه مرفوعاً: «إذا أَتَى أحَدُكُم أهله ثم أرَاد أن يَعود فَلْيَتَوَضَّأْ بينهما وضُوءًا».
 وفي رواية الحاكم: «فإنه أَنْشَطُ لِلْعَوْد»."
10035,1,1,Sahih al-Bukhari,Revelation,10035,,عن سمرة رضي الله عنه مرفوعاً: «من توضَّأَ يوم الجُمعة فَبِهَا ونِعْمَتْ، ومن اغْتَسَل فهو أفْضَل».
10039,1,1,Sahih al-Bukhari,Revelation,10039,,عن أنس بن مالك رضي الله عنه : أن أم سُلَيم حدَّثَت أنَّها سألت نَبِي الله صلى الله عليه وسلم عن المرأة تَرى في مَنَامِها ما يَرى الرَّجل، فقال رسول الله صلى الله عليه وسلم : «إذا رَأَت ذلك المرأة فَلْتَغْتَسِل» فقالت أم سُلَيْم: واسْتَحْيَيْتُ من ذلك، قالت: وهل يَكون هذا؟ فقال نَبِي الله صلى الله عليه وسلم : «نعم، فمِن أين يَكُون الشَّبَه؟ إنَّ ماء الرَّجُل غَليِظ أبْيَض، وماء المرأة رقِيق أصْفَر، فَمِنْ أَيِّهِمَا عَلَا، أو سَبَقَ، يَكُونُ مِنْه الشَّبَهُ».
10040,1,1,Sahih al-Bukhari,Revelation,10040,,عن أبي سعيد الخدري رضي الله عنه قال: خَرَجْتُ مع رسول الله صلى الله عليه وسلم يوم الاثنين إلى قباء إِذَا كُنَّا فِي بَنِي سَالِمٍ وقف رسول الله صلى الله عليه وسلم على باب عِتْبَانَ فَصَرَخَ بِهِ، فَخَرَجَ يَجُرُّ إزاره، فقال رسول الله صلى الله عليه وسلم : «أَعْجَلْنَا الرَّجُلَ» فقال عتبان: يا رسول الله، أَرَأَيْتَ الرَّجُلَ يُعْجَلُ عن امرأته ولم يُمْنِ، ماذا عليه؟ قال رسول الله صلى الله عليه وسلم : «إِنَّمَا المَاءُ مِنَ الماءِ».
10051,1,1,Sahih al-Bukhari,Revelation,10051,,عن أبي هريرة رضي الله عنه مرفوعًا: «اتقوا اللَّعَّانَيْن» قالوا: وما اللَّعَّانَانِ يا رسول الله؟ قال: «الذي يَتَخَلَّى في طريق الناس، أو في ظِلِّهم».
10102,1,1,Sahih al-Bukhari,Revelation,10102,,"عن أبي هريرة رضي الله عنه قال: أخذ الحسن بن علي رضي الله عنهما تمرة من تمر الصدقة فجعلها في فيه، فقال رسول الله صلى الله عليه وسلم : «كَخْ كَخْ ارْمِ بها، أما علمت أنَّا لا نأكل الصدقة!؟». 
وفي رواية: «أنَّا لا تَحِلُّ لنا الصدقة»."
10103,1,1,Sahih al-Bukhari,Revelation,10103,,"عن جابر بن عبد الله رضي الله عنهما ، أنَّ رسول الله صلى الله عليه وسلم أمر بَلَعْقِ الأصابع والصَّحْفَةِ، وقال: «إنَّكم لا تدرون في أَيِّهَا البركة». 
وفي رواية: «إذا وقعت لُقْمَةُ أحدكم فليأخذها، فَلْيُمِطْ ما كان بها من أذى، وليأكلها ولا يدعها للشيطان، ولا يمسح يده بالمِنْدِيلِ حتى يَلْعَقَ أصابعه فإنه لا يدري في أَيِّ طعامه البركة». 
وفي رواية: «إن الشيطان يحضر أحدكم عند كل شيء من شأنه، حتى يحضره عند طعامه، فإذا سقطت من أحدكم اللُّقْمَةُ فَلْيُمِطْ ما كان بها من أذى، فليأكلها ولا يدعها للشيطان»."
10104,1,1,Sahih al-Bukhari,Revelation,10104,,عن أبي بكرة -ضي الله عنه- مرفوعاً: «إِنَّ الزمانَ قَدِ اسْتَدَارَ كَهَيْئَتِهِ يَوْمَ خَلَقَ اللهُ السَّمَاوَاتِ والأَرْضَ: السنةُ اثنا عَشَرَ شَهْرًا، منها أربعةٌ حُرُمٌ: ثلاثٌ مُتَوَالِيَاتٌ: ذُو القَعْدَةِ، وذُو الحَجَّةِ، والمحرمُ، ورَجَبُ مُضَرَ الذي بين جُمَادَى وشَعْبَانَ، أَيُّ شَهْرٍ هَذَا؟» قلنا: اللهُ ورسولُهُ أَعْلَمُ، فسكتَ حتى ظننا أنه سَيُسَمِّيهِ بغير اسمه، قال: «أَلَيْسَ ذَا الحَجَّةِ؟» قُلْنَا: بَلَى. قال: «فأَيُّ بَلَدٍ هَذَا؟» قلنا: اللهُ ورسولُهُ أَعْلَمُ، فسكتَ حتى ظننا أنه سُيَسَمِّيهِ بغير اسمه. قال: «أَلَيْسَ البَلْدَةَ؟» قلنا: بلى. قال: «فأَيُّ يَوْمٍ هَذَا؟» قُلْنَا: اللهُ ورسولُهُ أَعْلَمُ، فسكتَ حتى ظَنَنَّا أنه سيسميه بغير اسمه. قال: «أَلَيْسَ يَوْمَ النَّحْرِ؟» قلنا: بَلَى. قال: «فَإِّنَّ دِمَاءَكُمْ وأَمْوَالَكُمْ وأَعْرَاضَكُمْ عَلَيْكُمْ حَرَامٌ، كَحُرْمَةِ يَوْمِكُمْ هَذَا في بَلَدِكُمْ هَذَا فِي شَهْرِكُمْ هَذَا، وَسَتَلْقَونَ رَبَّكُمْ فَيَسْأَلُكُمْ عَنْ أَعْمَالِكُمْ، أَلَا فَلَا تَرْجِعُوا بَعْدِي كُفَّارًا يَضْرِبُ بَعْضُكُم رِقَابَ بَعْضٍ، أَلَا لِيُبَلِّغِ الشَّاهِدُ الغَائِبَ، فَلَعَلَّ بَعْضَ مَنْ يَبْلُغُهُ أَنْ يكونَ أَوْعَى لَهُ مِنْ بَعْضِ مَنْ سَمِعَهُ»، ثُمَّ قال: «أَلَا هَلْ بَلَّغْتُ، أَلَا هَلْ بَلَّغْتُ؟» قلنا: نعم. قال: «اللَّهُمَّ اشْهَدْ».
10105,1,1,Sahih al-Bukhari,Revelation,10105,,"عن أنس بن مالك رضي الله عنه مرفوعاً: «إنَّ الكافر إذا عمل حسنة، أُطْعِمَ بها طُعْمَةً من الدنيا، وأما المؤمن فإِنَّ اللهَ تعالى يدخر له حسناته في الآخرة، ويُعْقِبُهُ رزقًا في الدنيا على طاعته». 
وفي رواية: «إنَّ الله لا يظلم مؤمنا حسنة، يُعْطَى بها في الدنيا، ويُجْزَى بها في الآخرة، وأما الكافر فَيُطْعَمُ بحسنات ما عمل لله تعالى في الدنيا، حتى إذا أفضى إلى الآخرة، لم يكن له حسنة يُجْزَى بها»."
10108,1,1,Sahih al-Bukhari,Revelation,10108,,"عن أبي ذر رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «إِذَا صُمْتَ مِنَ الشَّهْرِ ثَلاَثاً، فَصُمْ ثَلاَثَ عَشْرَةَ، وَأرْبَعَ عَشْرَةَ، وَخَمْسَ عَشْرَةَ». 
عن قتادة بن ملحان رضي الله عنه قال: كانَ رسولُ اللهِ صلى الله عليه وسلم يَأمُرُنَا بِصِيَامِ أيَّامِ البِيضِ: ثَلاثَ عَشْرَةَ، وَأرْبَعَ عَشْرَةَ، وَخَمْسَ عَشْرَةَ. 
عن ابن عباس رضي الله عنهما قال: كانَ رسولُ اللهِ صلى الله عليه وسلم لاَ يُفْطِرُ أيَّامَ البِيضِ في حَضَرٍ وَلاَ سَفَرٍ."
10109,1,1,Sahih al-Bukhari,Revelation,10109,,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «إِذَا نُودِيَ بالصَّلاَةِ، أدْبَرَ الشَّيْطَانُ، وَلَهُ ضُرَاطٌ حَتَّى لاَ يَسْمَعَ التَّأذِينَ، فَإذَا قُضِيَ النِّدَاءُ أقْبَلَ، حَتَّى إِذَا ثُوِّبَ للصَّلاةِ أدْبَرَ، حَتَّى إِذَا قُضِيَ التَّثْوِيبُ أقْبَلَ، حَتَّى يَخْطِرَ بَيْنَ المَرْءِ وَنَفْسِهِ، يَقُولُ: اذْكُرْ كَذَا واذكر كَذَا - لِمَا لَمْ يَذْكُر مِنْ قَبْلُ - حَتَّى يَظَلَّ الرَّجُلُ مَا يَدْرِي كَمْ صَلَّى».
10110,1,1,Sahih al-Bukhari,Revelation,10110,,عن أنس رضي الله عنه : أن النبيَّ صلى الله عليه وسلم جاءَ إلى سعد بنِ عبادة رضي الله عنه فَجَاءَ بِخُبْزٍ وَزَيْتٍ، فأكلَ، ثم قال النبيُّ صلى الله عليه وسلم : «أفْطَرَ عِنْدَكُمُ الصَّائِمُونَ؛ وَأكَلَ طَعَامَكُمُ الأَبرَارُ، وَصَلَّتْ عَلَيْكُمُ المَلاَئِكَةُ».
10111,1,1,Sahih al-Bukhari,Revelation,10111,,عن معاذة العدوية: أنها سألتْ عائشةَ رضي الله عنها : أكانَ رسولُ اللهِ صلى الله عليه وسلم يَصُومُ مِنْ كُلِّ شَهْرٍ ثَلاَثة أيَّامٍ؟ قالتَ: نعم. فقلتُ: مِنْ أيِّ الشَّهْرِ كَانَ يَصُوم؟ قالتَ: لَمْ يَكُنْ يُبَالِي مِنْ أيِّ الشَّهْرِ يَصُومُ.
10112,1,1,Sahih al-Bukhari,Revelation,10112,,عن أبي سعيد رافع بن المعلى رضي الله عنه قال: قال لي رسول الله صلى الله عليه وسلم : «أَلاَ أُعَلِّمُكَ أَعْظَمَ سُورَةٍ في القُرْآن قَبْلَ أنْ تَخْرُجَ مِنَ الْمَسْجِد؟» فَأخَذَ بِيَدِي، فَلَمَّا أرَدْنَا أنْ نَخْرُجَ، قُلْتُ: يَا رَسُولَ اللهِ، إنَّكَ قُلْتَ: لأُعَلِّمَنَّكَ أعْظَمَ سُورَةٍ في القُرْآنِ؟ قالَ: «الحَمْدُ للهِ رَبِّ العَالَمِينَ، هِيَ السَّبْعُ المَثَانِي وَالقُرْآنُ العَظِيمُ الَّذِي أُوتِيتُهُ».
10118,1,1,Sahih al-Bukhari,Revelation,10118,,عن عبد الله بن عمرو بن العاص رضي الله عنهما ، قال: سمعت رسول الله صلى الله عليه وسلم يقول: «إنَّ اللهَ لاَ يَقْبِضُ العِلْمَ انْتِزَاعاً يَنْتَزعهُ مِنَ النَّاسِ، وَلكِنْ يَقْبِضُ العِلْمَ بِقَبْضِ العُلَمَاءِ، حَتَّى إِذَا لَمْ يُبْقِ عَالِماً، اتَّخَذَ النَّاسُ رُؤُوساً جُهَّالاً، فَسُئِلُوا فَأفْتوا بِغَيْرِ عِلْمٍ، فَضَلُّوا وَأضَلُّوا».
10119,1,1,Sahih al-Bukhari,Revelation,10119,,عن عمر بن الخطاب رضي الله عنه : أن النبي صلى الله عليه وسلم قال: «إن اللهَ يَرفعُ بهذا الكِتابِ أقْواماً ويَضَعُ به آخَرِينَ».
10120,1,1,Sahih al-Bukhari,Revelation,10120,,عن أبي هريرة رضي الله عنه : أنّ النبيَّ صلى الله عليه وسلم أُتِيَ لَيْلَةَ أُسْرِيَ بِهِ بِقَدَحَيْنِ مِنْ خَمْرٍ وَلَبَنٍ، فَنَظَرَ إِلَيْهمَا فَأَخَذَ اللَّبَنَ. فَقَالَ جِبريل: الحَمْدُ للهِ الَّذِي هَدَاكَ لِلفِطْرَةِ لَوْ أخَذْتَ الخَمْرَ غَوَتْ أُمَّتُكَ.
10121,1,1,Sahih al-Bukhari,Revelation,10121,,عن ابن عباس رضي الله عنهما أن رسول الله صلى الله عليه وسلم صام يوم عاشوراء وأمر بصيامه.
10405,1,1,Sahih al-Bukhari,Revelation,10405,,"عن المغيرة بن شعبة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «سَأل موسى صلى الله عليه وسلم ربَّه: ما أدْنَى أهل الجَنَّة مَنْزِلَة؟ قال: هو رَجُل يَجِيءُ بعد ما أُدخِل أهل الجَنَّة الجَنَّة، فَيُقَال له: ادخل الجَنَّة. فيقول: أيْ رب، كيف وقد نَزَل النَّاس مَنَازِلَهُم، وأخَذُوا أَخَذَاتِهِم؟ فَيُقَال له: أَتَرْضَى أن يكون لك مثل مُلْكِ مَلِكٍ من مُلُوكِ الدُّنيا؟ فيقول: رَضِيْتُ رَبِّ، فيقول: لك ذلك ومثله ومِثْلُه ومِثْلُه ومِثْلُه، فيقول في الخامِسة. رَضِيْتُ رَبِّ، فيقول: هذا لك وَعَشَرَةُ أَمْثَالِه، ولك ما اشْتَهَتْ نَفْسُكَ، وَلَذَّتْ عَيْنُكَ. فيقول: رَضِيتُ رَبِّ. قال: رَبِّ فَأَعْلاَهُمْ مَنْزِلَة؟ قال: أُولَئِكَ الَّذِينَ أَرَدْتُ غَرَسْتُ كَرامَتَهُم بِيَدِي، وخَتَمْتُ عليها، فلم تَر عَيْنٌ، ولم تسمع أُذُنٌ، ولم يَخْطُر على قَلْب بَشَر». 
وعن ابن مسعود رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «إنِّي لأَعْلَمُ آخِر أَهل النَّارِ خُرُوجًا منها، وآخِر أهل الجنَّة دخولًا الجنَّة. رَجُل يخرج من النَّار حَبْوا، فيقول الله عز وجل له: اذهب فادخل الجنَّة، فيَأتِيَها، فَيُخَيَّل إليه أَنَّها مَلْأَى، فيرجع، فيقول: يا رب وجَدُتها مَلْأَى! فيقول الله عز وجل له: اذهب فادخل الجَنَّة، فيأتيها، فَيُخَيَّل إليه أَنَّها مَلْأَى، فيرجع فيقول: يا ربِّ وجَدُتها مَلْأَى، فيقول الله عز وجل له: اذهب فادخل الجَنَّة، فإن لك مثل الدنيا وَعَشَرَةَ أَمْثَالِهَا؛ أو إن لك مثل عَشَرَةَ أَمْثَالِ الدُّنْيَا، فيقول: أَتَسْخَرُ بِي، أو تضحك بِي وأنت الْمَلِكُ!». قال: فلقد رأيت رسول الله صلى الله عليه وسلم ضَحِك حتى بَدَت نَوَاجِذُه فكان يقول: «ذلك أَدْنَى أهل الجَنَّة مَنْزِلة»."
10406,1,1,Sahih al-Bukhari,Revelation,10406,,عن شريح بن هانئ، قال: أتيتُ عائشة أسألها عن المسح على الخُفَّين، فقالت: عَلَيْكَ بِابْنِ أبِي طالب، فَسَلْهُ فإِنَّه كان يُسَافِرُ مع رسول الله صلى الله عليه وسلم فسألناه فقال: «جَعَلَ رسول الله صلى الله عليه وسلم ثَلَاثَةَ أَيَّامٍ وَلَيَالِيَهُنَّ للمسافر، ويوما وليلة للمُقيم».
10407,1,1,Sahih al-Bukhari,Revelation,10407,,عن عائشة رضي الله عنها قالت: ألا أُحَدِّثكم عنِّي وعن رسول الله صلى الله عليه وسلم قلنا: بلى، قال: قالت: لمَّا كانت ليلتي التي كان النبيُّ صلى الله عليه وسلم فيها عندي، انقلب فوضعَ رداءه، وخلع نعلَيْه، فوضعهما عند رجليه، وبسط طرفَ إزاره على فراشه، فاضطجع، فلم يلبث إلا رَيْثما ظنَّ أن قد رقدتُ، فأخذ رداءه رُوَيْدًا، وانتعل رُوَيْدًا، وفتح الباب فخرج، ثم أجافه رُوَيْدًا، فجعلتُ دِرْعي في رأسي، واختمرتُ، وتَقنَّعتُ إزاري، ثم انطلقتُ على إثره، حتى جاء البَقِيعَ فقام، فأطال القيام، ثم رفع يديه ثلاث مرات، ثم انحرف فانحرفتُ، فأسرع فأسرعت، فهَرْول فهرولتُ، فأحضر فأحضرت، فسبقتُه فدخلت، فليس إلا أن اضطجعتُ فدخل، فقال: «ما لك؟ يا عائشُ، حَشْيا رابِية» قالت: قلت: لا شيء، قال: «تُخْبِرِينِي أَو لَيُخْبِرَنِّي اللطيفُ الخبير» قالت: قلت: يا رسول الله، بأبي أنت وأمي، فأخبرته، قال: «فأنتِ السواد الذي رأيتُ أمامي؟» قلت: نعم، فلَهَدَني في صدري لَهْدةً أوجعتني، ثم قال: «أظننتِ أنْ يَحِيفَ اللهُ عليك ورسولُه؟» قالت: مَهْما يكتمِ الناسُ يعلمه الله، قال: «نعم، فإن جبريلَ أتاني حين رأيتِ، فناداني، فأخفاه منك، فأجبتُه، فأخفيته منك، ولم يكن يدخل عليك وقد وضعتِ ثيابك، وظننت أن قد رقدت، فكرهتُ أن أوقظَك، وخشيتُ أن تستوحشي، فقال: إنَّ ربَّك يأمركَ أن تأتيَ أهلَ البَقِيع فتستغفر لهم»، قالت: قلت: كيف أقول لهم يا رسول الله؟ قال «قولي: السلامُ على أهل الدِّيار من المؤمنين والمسلمين، ويرحمُ اللهُ المستقدمين منا والمستأخرين، وإنَّا إن شاء الله بكم للاحِقون».
10408,1,1,Sahih al-Bukhari,Revelation,10408,,عن أبي هريرة رضي الله عنه ، قال: قال رسول الله صلى الله عليه وسلم : «لما خلق اللهُ آدمَ مسح ظهره، فسقط من ظهره كل نَسَمة هو خالقها من ذُرِّيته إلى يوم القيامة، وجعل بين عيني كل إنسان منهم وَبِيصًا من نور، ثم عرضهم على آدم فقال: أي رب، مَن هؤلاء؟ قال: هؤلاء ذريتك، فرأى رجلا منهم فأعجبه وَبِيصُ ما بين عينيه، فقال: أي رب مَن هذا؟ فقال: هذا رجل من آخر الأمم من ذُرِّيتك يقال له: داود. فقال: رب كم جعلتَ عُمُرَه؟ قال: ستين سنة، قال: أي رب، زِده من عُمُري أربعين سنة. فلما قضي عمر آدم جاءه مَلَكُ الموت، فقال: أوَلَم يبقَ من عمري أربعون سنة؟ قال: أوَلَم تُعْطِها ابنَك داود قال: فجَحَدَ آدمُ فجحدت ذُرِّيتُه، ونسي آدمُ فنسيت ذُرِّيتُه، وخَطِئ آدم فخَطِئت ذُرِّيتُه».
10409,1,1,Sahih al-Bukhari,Revelation,10409,,عن عياض بن حمار المجاشعي رضي الله عنه ، أن رسول الله صلى الله عليه وسلم ، قال ذات يوم في خطبته: «ألَا إن ربي أمرني أن أُعَلِّمَكم ما جَهِلتم، ممَّا علَّمني يومي هذا، كلُّ مالٍ نَحَلتُه عبدًا حلال، وإني خلقتُ عبادي حُنَفاء كلهم، وإنهم أتتهم الشياطين فاجتالتهم عن دينهم، وحَرَّمت عليهم ما أحللتُ لهم، وأمرتهم أن يُشركوا بي ما لم أُنزِّل به سلطانا، وإن الله نظر إلى أهل الأرض، فمَقَتهم عربهم وعَجَمهم، إلَّا بقايا من أهل الكتاب، وقال: إنما بعثتُك لأبتليَك وأبتلي بك، وأنزلتُ عليك كتابًا لا يغسله الماءُ، تقرؤه نائمًا ويقظان، وإنَّ اللهَ أمرني أن أحرِق قُرَيشًا، فقلت: رب إذا يَثْلُغوا رأسي فيدعوه خُبْزة، قال: استخرجهم كما استخرجوك، واغزهم نُغزك، وأنفق فسننفق عليك، وابعث جيشا نبعث خمسة مثله، وقاتل بمن أطاعك مَن عصاك، قال: وأهل الجنة ثلاثة ذو سلطان مُقْسِط مُتَصَدِّق مُوَفَّق، ورجل رحيم رقيق القلب لكل ذي قربى ومسلم، وعفيف متعفِّف ذو عيال، قال: وأهل النار خمسة: الضعيف الذي لا زَبْر له، الذين هم فيكم تبعا لا يبتغون أهلا ولا مالا، والخائن الذي لا يخفى له طمع، وإن دقَّ إلا خانه، ورجل لا يُصبح ولا يمسي إلا وهو يخادعك عن أهلك ومالك «وذكر» البخل أو الكذب والشِّنظير الفحَّاش».
10410,1,1,Sahih al-Bukhari,Revelation,10410,,عن ابن عباس رضي الله عنهما ، قال: كان النبيُّ صلى الله عليه وسلم يدعو: «ربِّ أَعِنِّي ولا تُعِن عليَّ، وانصرني ولا تنصر عليَّ، وامكر لي ولا تمكر عليَّ، واهدني ويسِّر هُدايَ إليَّ، وانصرني على مَن بغى عليَّ، اللهم اجعلني لك شاكرًا، لك ذاكرًا، لك راهبًا، لك مِطواعًا، إليك مُخْبِتًا، أو مُنِيبا، رب تقبَّل توبتي، واغسل حَوْبتي، وأجب دعوتي، وثبِّت حُجَّتي، واهدِ قلبي، وسدِّد لساني، واسْلُلْ سَخِيمةَ قلبي».
